1403638523077829632 0.02850 0.00526 0.35652 -0.07295 0.80752 0.01782 0.58505
1403638523177829632 0.03226 0.00016 0.38670 -0.07273 0.80720 0.01827 0.58549
1403638523277829376 0.03070 -0.00814 0.38159 -0.06364 0.80493 0.01814 0.58966
1403638523377829632 0.03019 -0.01324 0.35167 -0.05910 0.80391 0.01720 0.59156
1403638523477829376 0.02853 -0.01888 0.30885 -0.05435 0.80761 0.01969 0.58688
1403638523577829632 0.02398 -0.02594 0.25904 -0.04739 0.81684 0.02401 0.57442
1403638523677829632 0.01842 -0.03163 0.20862 -0.04040 0.82622 0.02682 0.56126
1403638523777829376 0.01323 -0.03708 0.16014 -0.03681 0.83079 0.02973 0.55457
1403638523877829632 0.00710 -0.04231 0.11618 -0.03363 0.83139 0.03268 0.55371
1403638523977829376 0.00079 -0.04617 0.08337 -0.02445 0.83141 0.03877 0.55376
1403638524077829632 -0.00296 -0.04874 0.07097 -0.01750 0.83451 0.04721 0.54869
1403638524177829632 -0.00389 -0.04755 0.09124 -0.01797 0.83906 0.05210 0.54123
1403638524277829376 -0.00294 -0.04767 0.13516 -0.02442 0.84001 0.05333 0.53938
1403638524377829632 0.00116 -0.04731 0.19008 -0.03393 0.83723 0.05181 0.54333
1403638524477829376 0.00779 -0.04641 0.25055 -0.04098 0.83065 0.05003 0.55302
1403638524577829632 0.01617 -0.04432 0.31045 -0.04419 0.82183 0.04866 0.56593
1403638524677829632 0.02518 -0.04145 0.36439 -0.04020 0.81540 0.04313 0.57589
1403638524777829376 0.03218 -0.03706 0.40515 -0.02746 0.81158 0.03799 0.58236
1403638524877829632 0.03729 -0.03257 0.43113 -0.02370 0.81007 0.03528 0.58479
1403638524977829376 0.03878 -0.02894 0.44079 -0.03014 0.80847 0.03750 0.58656
1403638525077829632 0.03975 -0.02758 0.42835 -0.02801 0.80577 0.04103 0.59014
1403638525177829632 0.04111 -0.02664 0.39469 -0.02589 0.80430 0.04571 0.59189
1403638525277829376 0.03970 -0.02785 0.34871 -0.02614 0.80694 0.05079 0.58787
1403638525377829632 0.03884 -0.02881 0.29476 -0.02896 0.81584 0.05593 0.57484
1403638525477829376 0.03608 -0.02882 0.24227 -0.03764 0.82806 0.05797 0.55637
1403638525577829632 0.03121 -0.03026 0.19648 -0.04391 0.83706 0.05751 0.54231
1403638525677829632 0.02849 -0.03244 0.15808 -0.04491 0.83996 0.05453 0.53803
1403638525777829376 0.02796 -0.03305 0.12753 -0.04210 0.83842 0.04869 0.54120
1403638525877829632 0.02737 -0.03498 0.10539 -0.03528 0.83480 0.04445 0.54762
1403638525977829376 0.02270 -0.04322 0.09289 -0.02699 0.83335 0.04331 0.55038
1403638526077829632 0.01931 -0.06300 0.09216 -0.02267 0.83494 0.04124 0.54832
1403638526177829632 0.01685 -0.09226 0.10027 -0.02094 0.83735 0.03222 0.54531
1403638526277829376 0.01285 -0.12835 0.11367 -0.01758 0.83644 0.02323 0.54729
1403638526377829632 0.00608 -0.16912 0.12834 -0.01535 0.83231 0.01461 0.55391
1403638526477829376 -0.00324 -0.21445 0.14124 -0.01410 0.82722 0.00356 0.56170
