1413393890905760512 0.05500 0.03772 0.12799 -0.00218 0.80117 0.00506 0.59841
1413393891005760512 0.05374 0.06316 0.13306 0.00218 0.80365 0.00455 0.59508
1413393891105760512 0.05724 0.08917 0.14128 0.00388 0.80312 0.00468 0.59578
1413393891205760512 0.06225 0.12140 0.15193 0.00291 0.80182 0.00357 0.59754
1413393891305760256 0.06345 0.14613 0.14908 0.00073 0.79448 0.00374 0.60728
1413393891405760512 0.06219 0.17413 0.13575 -0.00249 0.76120 0.00321 0.64850
1413393891505760512 0.04517 0.20141 0.11077 -0.00727 0.72505 0.00188 0.68866
1413393891605760512 0.00131 0.22367 0.08481 -0.00673 0.71129 0.00312 0.70286
1413393891705760512 -0.07047 0.24875 0.06238 -0.00640 0.71058 0.00267 0.70359
1413393891805760256 -0.17164 0.27742 0.04867 -0.00485 0.71310 0.00245 0.70105
1413393891905760512 -0.30714 0.30490 0.04100 -0.00265 0.72596 0.00222 0.68773
1413393892005760512 -0.45951 0.34152 0.03685 -0.00014 0.75557 0.00010 0.65507
1413393892105760512 -0.62869 0.37398 0.04352 0.00197 0.78227 -0.00084 0.62293
1413393892205760512 -0.80322 0.40428 0.05710 0.00485 0.79658 -0.00116 0.60452
1413393892305760256 -0.98105 0.44164 0.06599 0.00843 0.80163 -0.00253 0.59775
1413393892405760512 -1.15157 0.48312 0.06320 0.01148 0.80620 -0.00468 0.59151
1413393892505760512 -1.31879 0.54261 0.04898 0.01720 0.80871 -0.00811 0.58790
1413393892605760512 -1.47468 0.63643 0.02495 0.02609 0.81262 -0.01905 0.58189
1413393892705760512 -1.61443 0.75855 -0.00344 0.03967 0.82251 -0.03488 0.56629
1413393892805760256 -1.74875 0.86763 -0.03319 0.04842 0.83759 -0.04590 0.54221
1413393892905760512 -1.87375 0.94673 -0.05674 0.05080 0.85039 -0.04996 0.52130
1413393893005760512 -1.98184 1.01742 -0.07313 0.05170 0.85993 -0.04984 0.50533
1413393893105760512 -2.06305 1.08700 -0.08250 0.05142 0.86289 -0.04903 0.50038
1413393893205760512 -2.11631 1.15337 -0.08318 0.05153 0.85815 -0.04696 0.50864
1413393893305760256 -2.13836 1.21271 -0.07649 0.04895 0.85203 -0.04835 0.51895
1413393893405760512 -2.13240 1.26720 -0.06338 0.04010 0.84792 -0.05545 0.52569
1413393893505760512 -2.08691 1.31077 -0.04520 0.03080 0.84596 -0.06119 0.52883
1413393893605760512 -2.00183 1.34015 -0.02300 0.02293 0.84440 -0.06460 0.53131
1413393893705760512 -1.84629 1.33961 0.01042 0.01362 0.84572 -0.06852 0.52904
1413393893805760256 -1.61298 1.29296 0.04656 0.00706 0.84453 -0.06954 0.53093
1413393893905760512 -1.47149 1.27823 0.06579 0.00811 0.83566 -0.06759 0.54501
1413393894005760512 -1.35553 1.27672 0.08467 0.01152 0.82454 -0.06521 0.56191
1413393894105760512 -1.24026 1.27249 0.10547 0.01329 0.81877 -0.06309 0.57048
1413393894205760512 -1.12486 1.26265 0.12820 0.01139 0.81705 -0.06357 0.57294
1413393894305760256 -1.00878 1.24614 0.15066 0.00967 0.81589 -0.06559 0.57440
1413393894405760512 -0.89230 1.22402 0.16264 0.01107 0.81518 -0.06496 0.57545
1413393894505760512 -0.77363 1.19728 0.15622 0.01532 0.81401 -0.06198 0.57733
1413393894605760512 -0.65186 1.16602 0.13885 0.02172 0.81234 -0.05864 0.57983
1413393894705760512 -0.52825 1.12978 0.11832 0.02636 0.81016 -0.05607 0.58292
1413393894805760256 -0.40429 1.08957 0.10042 0.02702 0.80936 -0.05435 0.58417
1413393894905760512 -0.28121 1.04766 0.08721 0.02814 0.80657 -0.05235 0.58814
1413393895005760512 -0.16069 1.00460 0.07882 0.03053 0.80015 -0.04976 0.59696
1413393895105760512 -0.04315 0.96198 0.07377 0.03245 0.79567 -0.04735 0.60300
1413393895205760512 0.06932 0.91898 0.07003 0.03338 0.79839 -0.04589 0.59946
1413393895305760256 0.17884 0.87591 0.06717 0.03421 0.79898 -0.04511 0.59868
1413393895405760512 0.28518 0.83269 0.05870 0.03550 0.79572 -0.04448 0.60298
1413393895505760512 0.38655 0.78831 0.03972 0.03850 0.79391 -0.04598 0.60507
1413393895605760512 0.48470 0.74227 0.01850 0.04231 0.79407 -0.05493 0.60385
1413393895705760512 0.57855 0.69518 0.00306 0.05439 0.79129 -0.06426 0.60562
1413393895805760256 0.66934 0.64736 -0.00823 0.06750 0.78680 -0.07992 0.60828
1413393895905760512 0.75364 0.59923 -0.01503 0.08651 0.78270 -0.10135 0.60797
1413393896005760512 0.82543 0.55310 -0.01885 0.10870 0.77986 -0.12868 0.60286
1413393896105760512 0.88816 0.51034 -0.02219 0.13648 0.77436 -0.15965 0.59687
1413393896205760512 0.94455 0.47280 -0.02217 0.16408 0.76409 -0.19194 0.59363
1413393896305760256 0.99239 0.44174 -0.01953 0.19514 0.74740 -0.22236 0.59487
1413393896405760512 1.03276 0.41899 -0.01423 0.22135 0.72910 -0.25667 0.59459
1413393896505760512 1.06649 0.40513 -0.00656 0.23277 0.71097 -0.30044 0.59167
1413393896605760512 1.08986 0.39770 0.00225 0.24004 0.69810 -0.34699 0.57848
1413393896705760512 1.10270 0.39312 0.01439 0.24709 0.68564 -0.38983 0.56292
1413393896805760256 1.10931 0.38657 0.02834 0.25071 0.67110 -0.43114 0.54853
1413393896905760512 1.10149 0.37848 0.04431 0.25193 0.65938 -0.47123 0.52887
1413393897005760512 1.08545 0.35915 0.06045 0.25698 0.66013 -0.50213 0.49603
1413393897105760512 1.06619 0.32473 0.07310 0.27554 0.67660 -0.51268 0.45106
1413393897205760512 1.04684 0.27429 0.08319 0.30852 0.68995 -0.50222 0.42018
1413393897305760256 1.03837 0.21039 0.09373 0.35220 0.69381 -0.47413 0.41205
1413393897405760512 1.04557 0.13866 0.10337 0.37650 0.68857 -0.45410 0.42180
1413393897505760512 1.06542 0.06819 0.11129 0.37341 0.67801 -0.45300 0.44234
1413393897605760512 1.09577 0.00096 0.11598 0.36315 0.67275 -0.45631 0.45532
1413393897705760512 1.13662 -0.06431 0.11871 0.35299 0.67380 -0.45869 0.45934
1413393897805760256 1.18976 -0.13289 0.11945 0.34900 0.67707 -0.45730 0.45897
1413393897905760512 1.24570 -0.20167 0.12471 0.35164 0.67834 -0.45684 0.45553
1413393898005760512 1.30508 -0.26841 0.13279 0.36374 0.67638 -0.45872 0.44696
1413393898105760512 1.36884 -0.32891 0.14634 0.38678 0.66566 -0.46197 0.44031
1413393898205760512 1.43925 -0.38113 0.16540 0.41213 0.63673 -0.46920 0.45230
1413393898305760256 1.51875 -0.41981 0.18878 0.43278 0.60053 -0.47603 0.47483
1413393898405760512 1.60245 -0.44257 0.21357 0.44227 0.56210 -0.48302 0.50510
1413393898505760512 1.68514 -0.44189 0.23585 0.44157 0.52895 -0.48948 0.53446
1413393898605760512 1.76093 -0.41719 0.24349 0.40880 0.53272 -0.51852 0.52937
1413393898705760512 1.82507 -0.37181 0.24041 0.36789 0.55554 -0.55400 0.49911
1413393898805760256 1.87511 -0.31676 0.22932 -0.32488 -0.58528 0.58827 -0.45369
1413393898905760512 1.91042 -0.26993 0.22189 -0.29003 -0.61031 0.61510 -0.40627
1413393899005760512 1.93179 -0.24564 0.22509 0.27373 0.63066 -0.62800 0.36463
1413393899105760512 1.94366 -0.25752 0.24181 0.29543 0.64503 -0.61657 0.34133
1413393899205760512 1.95685 -0.30701 0.27663 0.35513 0.63325 -0.58147 0.36712
1413393899305760256 1.97515 -0.37091 0.31976 0.41779 0.59629 -0.53785 0.42497
1413393899405760512 1.99984 -0.42608 0.36239 0.45940 0.55441 -0.50045 0.48076
1413393899505760512 2.02620 -0.45706 0.40409 0.47787 0.51781 -0.47469 0.52743
1413393899605760512 2.04955 -0.45300 0.44246 0.47810 0.49029 -0.46052 0.56476
1413393899705760512 2.06286 -0.40774 0.47021 0.45058 0.49219 -0.47223 0.57595
1413393899805760256 2.06378 -0.32851 0.48518 0.39900 0.52413 -0.50994 0.55322
1413393899905760512 2.04921 -0.22682 0.49164 0.33509 0.56327 -0.55583 0.51137
1413393900005760512 2.01743 -0.12001 0.49166 0.27548 0.59902 -0.59792 0.45583
1413393900105760512 1.96666 -0.02720 0.49261 -0.24702 -0.61841 0.62172 -0.41233
1413393900205760512 1.89971 0.03687 0.49111 0.24881 0.63466 -0.62706 0.37695
1413393900305760256 1.82389 0.06774 0.48709 0.27599 0.65045 -0.61474 0.35050
1413393900405760512 1.75101 0.06504 0.48111 0.32236 0.65341 -0.58946 0.34883
1413393900505760512 1.68671 0.03764 0.47257 0.37294 0.63934 -0.55923 0.37339
1413393900605760512 1.63139 0.00018 0.45634 0.42149 0.61047 -0.52501 0.41718
1413393900705760512 1.58466 -0.03128 0.43009 0.45873 0.57371 -0.49385 0.46533
1413393900805760256 1.54334 -0.04248 0.39313 0.47226 0.54549 -0.47788 0.50105
1413393900905760512 1.50249 -0.02467 0.35617 0.45696 0.53705 -0.48662 0.51572
1413393901005760512 1.45900 0.02602 0.31794 0.41735 0.54968 -0.51643 0.50693
1413393901105760512 1.40867 0.09303 0.28182 0.37629 0.57399 -0.54729 0.47897
1413393901205760512 1.35009 0.16269 0.25043 0.34746 0.60920 -0.56919 0.42916
1413393901305760256 1.28740 0.22148 0.22872 0.33437 0.63601 -0.57827 0.38639
1413393901405760512 1.22746 0.25966 0.21470 0.32788 0.65042 -0.58249 0.36077
1413393901505760512 1.17319 0.27445 0.20394 0.32479 0.65928 -0.58483 0.34328
