1403715274312143104 0.00100 -0.00096 -0.00169 0.01307 0.82967 -0.00923 0.55802
1403715274412143104 0.00106 -0.00037 -0.00113 0.01348 0.82970 -0.00932 0.55796
1403715274512142848 0.00091 -0.00053 -0.00110 0.01334 0.82962 -0.00890 0.55811
1403715274612143104 0.00101 -0.00039 -0.00120 0.01311 0.82963 -0.00877 0.55809
1403715274712142848 0.00103 -0.00019 -0.00113 0.01316 0.82949 -0.00867 0.55830
1403715274812143104 0.00103 0.00002 -0.00103 0.01334 0.82949 -0.00874 0.55829
1403715274912143104 0.00108 0.00032 -0.00076 0.01336 0.82948 -0.00876 0.55831
1403715275012142848 0.00122 0.00044 -0.00060 0.01321 0.82949 -0.00876 0.55829
1403715275112143104 0.00122 0.00059 -0.00053 0.01313 0.82950 -0.00870 0.55829
1403715275212142848 0.00109 0.00073 -0.00037 0.01317 0.82948 -0.00867 0.55831
1403715275312143104 0.00114 0.00075 -0.00043 0.01310 0.82949 -0.00872 0.55830
1403715275412143104 0.00119 0.00067 -0.00063 0.01312 0.82949 -0.00867 0.55829
1403715275512142848 0.00111 0.00088 -0.00068 0.01318 0.82947 -0.00870 0.55832
1403715275612143104 0.00108 0.00113 -0.00071 0.01321 0.82949 -0.00874 0.55830
1403715275712142848 0.00109 0.00103 -0.00079 0.01313 0.82948 -0.00868 0.55831
1403715275812143104 0.00107 0.00119 -0.00065 0.01317 0.82950 -0.00873 0.55829
1403715275912143104 0.00097 0.00124 -0.00056 0.01320 0.82931 -0.00873 0.55857
1403715276012142848 0.00096 0.00165 -0.00072 0.01327 0.82892 -0.00881 0.55914
1403715276112143104 0.00131 0.00133 -0.00070 0.01330 0.82930 -0.00875 0.55858
1403715276212142848 0.00123 0.00104 -0.00080 0.01328 0.82928 -0.00873 0.55861
1403715276312143104 0.00118 0.00089 -0.00090 0.01323 0.82933 -0.00876 0.55853
1403715276412143104 0.00116 0.00087 -0.00069 0.01322 0.82940 -0.00877 0.55843
1403715276512142848 0.00097 0.00090 -0.00081 0.01313 0.82910 -0.00874 0.55888
1403715276612143104 0.00122 0.00101 -0.00068 0.01330 0.82931 -0.00883 0.55856
1403715276712142848 0.00124 0.00116 -0.00111 0.01333 0.82922 -0.00876 0.55870
1403715276812143104 0.00146 0.00124 -0.00105 0.01320 0.82919 -0.00879 0.55873
1403715276912143104 0.00177 0.00062 -0.00007 0.01304 0.82903 -0.00879 0.55899
1403715277012142848 0.00157 0.00015 0.00079 0.01296 0.82881 -0.00881 0.55931
1403715277112143104 0.00167 0.00002 0.00129 0.01309 0.82896 -0.00883 0.55909
