1403638522777829376 0.07189 0.07874 0.36624 -0.04485 0.83329 0.07040 0.54650
1403638522877829632 0.08647 0.09722 0.42470 -0.05600 0.82818 0.07193 0.55299
1403638522977829376 0.11885 0.17230 0.49576 -0.05315 0.82626 0.06344 0.55718
1403638523077829632 0.14888 0.22074 0.57449 -0.04996 0.82532 0.06262 0.55895
1403638523177829632 0.17289 0.24441 0.63135 -0.05014 0.82441 0.06636 0.55985
1403638523277829376 0.19402 0.27053 0.66523 -0.04003 0.82209 0.06825 0.56384
1403638523377829632 0.20528 0.27634 0.70772 -0.03776 0.82048 0.07029 0.56607
1403638523477829376 0.21232 0.30139 0.71160 -0.03310 0.82364 0.07445 0.56123
1403638523577829632 0.23072 0.33754 0.71043 -0.02545 0.83224 0.08042 0.54797
1403638523677829632 0.24165 0.37021 0.70238 -0.01908 0.84050 0.08534 0.53470
1403638523777829376 0.25748 0.40286 0.68774 -0.01740 0.84445 0.09053 0.52764
1403638523877829632 0.30196 0.44818 0.70109 -0.01615 0.84530 0.09592 0.52537
1403638523977829376 0.30176 0.48872 0.69007 -0.00966 0.84386 0.10473 0.52615
1403638524077829632 0.32275 0.53797 0.71646 -0.00536 0.84563 0.11604 0.52098
1403638524177829632 0.34706 0.57589 0.76931 -0.01054 0.84929 0.12541 0.51270
1403638524277829376 0.34237 0.63539 0.82018 -0.01922 0.84920 0.12896 0.51173
1403638524377829632 0.37443 0.66096 0.89216 -0.03527 0.84637 0.13286 0.51455
1403638524477829376 0.41900 0.67783 0.96287 -0.05010 0.83995 0.13649 0.52283
1403638524577829632 0.44327 0.68232 1.03294 -0.06116 0.83071 0.13932 0.53550
1403638524677829632 0.43578 0.65098 1.10668 -0.06572 0.82320 0.13798 0.54679
1403638524777829376 0.43809 0.60636 1.16820 -0.06124 0.81832 0.13733 0.55474
1403638524877829632 0.40122 0.57212 1.20112 -0.06432 0.81520 0.13712 0.55903
1403638524977829376 0.35762 0.50787 1.20406 -0.07913 0.81156 0.14221 0.56114
1403638525077829632 0.33951 0.48507 1.17403 -0.08236 0.80740 0.14716 0.56538
1403638525177829632 0.30742 0.44773 1.10571 -0.08540 0.80398 0.15292 0.56828
1403638525277829376 0.24789 0.37077 0.99353 -0.09150 0.80388 0.15969 0.56560
1403638525377829632 0.23396 0.35703 0.91942 -0.09489 0.81120 0.16602 0.55263
1403638525477829376 0.20732 0.32646 0.83227 -0.10381 0.82150 0.16974 0.53436
1403638525577829632 0.20611 0.30981 0.77249 -0.11061 0.82967 0.17107 0.51975
1403638525677829632 0.19351 0.28932 0.71172 -0.11265 0.83188 0.16900 0.51646
1403638525777829376 0.29046 0.34222 0.75538 -0.10760 0.83544 0.16362 0.51351
1403638525877829632 0.20846 0.30804 0.68720 -0.10205 0.82963 0.15794 0.52569
1403638525977829376 0.23953 0.29164 0.67603 -0.09606 0.82867 0.15840 0.52820
1403638526077829632 0.18645 0.24936 0.63542 -0.09274 0.82825 0.15615 0.53012
1403638526177829632 0.18777 0.21539 0.63778 -0.09124 0.83147 0.14798 0.52767
1403638526277829376 0.19189 0.17632 0.65073 -0.08830 0.83179 0.13921 0.53004
1403638526377829632 0.19633 0.13354 0.66579 -0.08707 0.82905 0.13031 0.53676
1403638526477829376 0.19991 0.08556 0.67936 -0.08687 0.82576 0.11879 0.54449
1403638526577829632 0.20430 0.03212 0.68925 -0.08648 0.82224 0.10717 0.55224
1403638526677829632 0.20922 -0.02826 0.69693 -0.08296 0.81857 0.09817 0.55984
1403638526777829376 0.21392 -0.09399 0.70214 -0.07508 0.81647 0.09238 0.56498
1403638526877829632 0.21757 -0.16146 0.70606 -0.06726 0.81634 0.08916 0.56667
1403638526977829376 0.21973 -0.22510 0.70837 -0.06215 0.82031 0.08320 0.56241
1403638527077829632 0.22308 -0.28509 0.71181 -0.05310 0.82665 0.07079 0.55571
1403638527177829632 0.22832 -0.33692 0.71698 -0.04439 0.83058 0.05598 0.55230
1403638527277829376 0.23459 -0.37756 0.72292 -0.03289 0.82970 0.04202 0.55566
